0	0	0	0	1	7
1	0	1	5	1	5
2	5	1	5	1	5
3	5	1	10	1	5
4	0	1	0	1	6
5	0	1	1	1	6
6	6	1	6	1	6
7	6	1	6	1	6
8	6	1	6	1	6
9	6	1	7	1	6
10	7	1	7	1	6
11	7	1	7	1	6
12	7	1	8	1	6
13	2	1	2	1	8
14	2	1	2	1	8
15	2	1	2	1	8
16	2	1	2	1	1
17	2	1	2	1	1
18	2	1	2	1	1
19	2	1	2	1	1
20	2	1	2	1	1
21	2	1	2	1	1
22	2	1	2	1	1
23	2	1	2	1	1
24	2	1	2	1	1
25	2	1	2	1	1
26	2	1	2	1	1
27	2	1	2	1	1
28	2	1	2	1	1
29	2	1	2	1	1
30	2	1	2	1	1
31	2	1	2	1	1
32	2	1	2	1	1
33	2	1	2	1	1
34	2	1	2	1	1
35	2	1	2	1	1
36	2	1	2	1	1
37	2	1	2	1	1
38	2	1	2	1	1
39	2	1	2	1	1
40	2	1	2	1	1
41	2	1	2	1	1
42	2	1	2	1	9
43	2	1	3	1	9
44	3	1	3	1	9
45	3	1	3	1	9
46	3	1	3	1	9
47	3	1	3	1	9
48	3	1	3	1	9
49	3	1	3	1	9
50	3	1	3	1	9
51	3	1	3	1	9
52	3	1	3	1	9
53	3	1	3	1	11
54	4	1	4	1	9
55	4	1	4	1	9
56	4	1	4	1	9
57	4	1	4	1	9
58	4	1	4	1	9
59	4	1	4	1	9
60	4	1	4	1	9
61	4	1	4	1	9
62	1	1	1	1	16
63	2	1	2	1	16
64	2	1	2	1	16
65	1	1	1	1	15
66	5	1	5	1	15
67	2	1	4	2	2
68	3	1	5	2	2
69	3	1	5	2	2
70	5	1	7	2	2
71	5	1	7	2	2
72	5	1	8	2	2
73	0	1	2	2	3
74	0	1	3	2	3
75	0	1	7	2	3
76	0	1	4	2	3
77	0	1	8	2	3
78	4	1	4	1	11
79	4	1	4	1	11
80	4	1	4	1	11
81	4	1	4	1	11
82	4	1	4	1	11
83	4	1	4	1	11
84	6	1	6	1	11
85	6	1	6	1	11
86	6	1	6	1	11
87	6	1	7	1	11
88	7	1	7	1	11
89	2	1	2	1	11
90	9	1	9	1	11
91	0	0	0	0	4
92	2	0	4	0	50
93	10	1	11	1	50
