0	10	0	11	1	
1	0	0	0	0	
2	10	1	11	1	
3	10	0	11	0	
4	3	0	3	0	
5	6	0	6	0	
6	1	0	1	0	
7	1	0	1	0	
8	2	0	2	0	
9	2	0	2	0	
10	2	0	2	0	
11	2	0	2	0	
12	7	0	7	0	
13	7	0	7	0	
14	7	0	7	0	
15	8	0	8	0	
16	8	0	8	0	
17	8	0	8	0	
18	8	0	8	0	
19	8	0	8	0	
20	8	0	8	0	
21	8	0	8	0	
22	8	0	8	1	
23	10	0	10	0	
24	10	0	10	0	
25	10	0	10	0	
26	5	0	5	0	
27	5	0	5	0	
28	8	0	8	0	
29	3	0	3	0	
30	5	0	5	0	
31	5	0	5	0	
32	6	0	6	0	
33	8	0	8	0	
34	1	0	1	0	
35	1	0	1	0	
36	1	0	1	0	
37	1	0	1	0	
38	2	0	2	0	
39	2	0	2	0	
40	2	0	2	0	
41	2	0	2	0	
42	2	0	2	0	
43	3	0	3	0	
44	3	0	3	0	
45	3	0	3	0	
46	3	0	3	0	
47	3	0	3	0	
48	3	0	3	0	
49	4	0	4	0	
50	4	0	4	0	
51	4	0	4	0	
52	4	0	4	0	
53	4	0	4	0	
54	4	0	4	0	
55	4	0	4	0	
56	4	0	4	0	
57	4	0	4	0	
58	4	0	4	0	
59	4	0	4	1	
60	4	0	4	1	
61	4	0	5	1	
62	5	0	5	0	
63	5	0	5	0	
64	5	0	5	0	
65	5	0	5	0	
66	5	0	5	0	
67	5	0	5	0	
68	5	0	5	0	
69	5	0	6	0	
70	5	1	5	1	
71	5	1	5	1	
72	5	1	5	1	
73	5	1	5	1	
74	6	0	6	1	
75	6	0	6	1	
76	6	0	6	1	
77	6	0	6	1	
78	6	0	6	0	
79	6	0	6	0	
80	6	0	6	0	
81	6	0	6	0	
82	6	0	6	0	
83	7	0	7	0	
84	7	0	7	0	
85	7	0	7	1	
86	7	0	7	1	
87	7	0	8	1	
88	8	0	8	0	
89	8	0	8	0	
90	8	0	8	0	
91	8	0	8	1	
92	8	1	8	1	
93	8	1	8	1	
94	8	1	8	1	
95	8	1	8	1	
96	9	0	9	0	
97	9	0	9	0	
98	9	0	9	0	
99	9	0	9	0	
100	9	0	10	0	
101	10	0	10	0	
102	10	0	11	1	
103	0	0	6	1	
104	0	0	12	1	
105	0	0	11	1	
106	0	0	0	0	
107	2	0	2	0	
108	3	0	3	0	
109	3	0	3	0	
110	3	1	3	1	
111	4	0	4	0	
112	1	0	1	1	
113	6	0	6	0	
114	7	0	7	0	
115	7	0	7	0	
116	8	0	8	0	
117	9	0	9	1	
118	9	0	9	0	
119	9	1	10	1	
120	10	0	21	0	
