0	12	0	12	0	
1	12	2	13	2		
3	0	2	0	2	
4	3	2	3	2	
5	4	2	4	2	
6	5	2	5	2	
7	5	2	5	2	
8	3	2	3	2	
9	7	1	7	2	
10	7	1	7	2	
11	7	1	7	2	
12	8	2	8	2	
13	11	2	11	2	
14	0	2	3	2	
15	3	2	6	2	
16	6	2	8	2	
17	8	2	8	2	
18	9	2	12	2	
19	12	2	15	2	
20	0	2	0	2	
21	1	2	1	2	
22	1	2	1	2	
23	1	2	1	2	
24	8	0	8	0	
25	10	2	10	2	
26	10	2	10	2	
27	11	2	11	2	
28	11	2	11	2	
29	11	2	11	2	
30	11	2	11	2	
31	11	2	11	2	
32	10	2	10	2	
33	11	2	11	2	
34	11	2	11	2	
35	11	2	11	2	
36	11	2	11	2	
37	11	2	11	2	
38	11	2	11	2	
39	11	2	11	2	
40	11	2	11	2	
41	11	2	11	2	
42	11	2	11	2	
43	11	2	11	2	
44	8	0	8	0	
45	2	2	2	2	
46	3	2	3	2	
47	3	2	3	2	
48	8	2	8	2	
49	5	2	5	2	
50	6	1	6	2	
51	6	1	6	1	
52	6	1	6	1	
53	11	1	11	1	
54	7	0	7	0	
55	7	0	7	0	
56	7	0	7	0	
57	8	0	8	0	
58	8	0	8	0	
59	8	0	8	0	
60	8	0	8	0	
61	8	0	8	0	
62	8	0	8	0	
63	8	0	9	0	
64	9	0	9	0	
65	9	0	9	0	
66	9	0	9	0	
67	9	0	9	1	
68	9	0	9	0	
69	9	0	9	0	
70	10	0	10	0	
71	10	0	10	0	
72	14	2	14	2	
73	1	2	1	2	
74	1	2	1	2	
75	2	2	2	2	
76	2	2	2	2	
77	2	2	3	2	
78	2	2	3	2	
79	7	0	7	1	
80	7	2	7	2	
81	7	2	7	2	
82	7	2	8	2	
83	11	2	12	2	
84	12	1	12	1	
85	7	1	8	1	
86	8	1	9	1	
87	0	2	1	2	
88	1	2	1	2	
89	1	2	1	2	
90	1	2	1	2	
91	2	2	2	2	
92	3	2	3	2	
93	3	2	4	2	
94	8	2	8	2	
95	11	2	11	2	
96	8	0	8	0	
97	8	0	8	0	
98	10	2	10	2	
99	10	2	11	2	
100	11	2	11	2	
101	11	2	11	2	
102	11	2	11	2	
103	11	2	11	2	
104	11	2	11	2	
105	10	2	11	2	
106	11	2	11	2	
107	11	2	11	2	
108	11	2	11	2	
109	11	2	11	2	
110	11	2	11	2	
111	11	2	11	2	
112	11	2	11	2	
113	11	2	11	2	
114	11	2	11	2	
115	11	2	11	2	
116	11	2	11	2	
117	8	2	8	2	
118	8	2	8	2	
119	8	2	8	2	
120	8	2	8	2	
121	8	2	8	2	
122	8	2	8	2	
123	8	2	8	2	
124	8	2	8	2	
125	9	2	9	2	
126	9	2	9	2	
127	9	2	9	2	
128	9	2	9	2	
129	9	2	9	2	
130	9	2	9	2	
131	12	2	12	2	
132	12	2	12	2	
133	12	2	12	2	
134	12	2	12	2	
135	2	2	2	2	
136	10	2	10	2	
137	10	2	10	2	
138	1	2	2	2	
139	9	2	10	2	
140	10	2	10	2	
141	12	0	13	0	
142	12	2	12	2	
143	12	2	13	2	
144	0	0	0	0	
145	12	0	25	0	
146	15	2	31	2	
