0	9	0	9	1	7
1	9	1	9	2	7
2	0	1	1	2	2
3	1	1	3	2	2
4	2	1	4	2	2
5	2	1	4	2	2
6	3	1	5	2	2
7	0	1	3	2	3
8	0	1	6	2	3
9	0	1	6	2	3
10	0	1	6	2	3
11	0	1	6	2	3
12	0	1	9	2	3
13	0	1	2	1	5
14	2	1	4	1	5
15	4	1	6	1	5
16	6	1	6	1	5
17	6	1	8	1	5
18	9	1	11	1	5
19	0	1	0	1	11
20	0	1	0	1	11
21	0	1	0	1	11
22	0	1	0	1	11
23	5	0	5	0	1
24	7	1	7	1	11
25	7	1	7	1	11
26	7	1	7	1	11
27	8	1	8	1	11
28	8	1	8	1	11
29	8	1	8	1	11
30	8	1	8	1	11
31	7	1	7	1	11
32	7	1	7	1	11
33	8	1	8	1	11
34	8	1	8	1	11
35	8	1	8	1	11
36	7	1	7	1	11
37	8	1	8	1	11
38	8	1	8	1	11
39	8	1	8	1	11
40	8	1	8	1	11
41	8	1	8	1	11
42	8	1	8	1	11
43	5	0	5	0	11
44	1	1	1	1	11
45	2	1	2	1	11
46	2	1	2	1	11
47	5	1	5	1	11
48	4	1	4	1	11
49	4	1	4	1	11
50	4	1	4	1	11
51	4	0	4	0	11
52	8	0	8	0	11
53	5	0	5	0	11
54	5	0	5	0	11
55	5	0	5	0	11
56	5	0	5	0	11
57	5	0	5	0	11
58	6	0	6	0	11
59	6	0	6	0	11
60	6	0	6	0	11
61	6	0	6	0	11
62	6	0	6	0	11
63	6	0	6	0	11
64	6	0	6	0	11
65	6	0	6	0	11
66	6	0	6	0	11
67	6	0	6	0	11
68	7	0	7	0	11
69	7	0	7	0	11
70	7	0	7	0	11
71	10	1	10	1	11
72	0	1	1	1	6
73	1	1	1	1	6
74	1	1	1	1	6
75	1	1	2	1	6
76	2	1	2	1	6
77	2	1	2	1	6
78	5	0	5	0	6
79	5	1	5	1	6
80	5	1	5	1	6
81	5	1	5	1	6
82	8	1	8	1	6
83	8	1	8	1	6
84	5	0	5	0	6
85	5	0	6	0	6
86	0	1	0	1	8
87	0	1	0	1	8
88	0	1	0	1	8
89	0	1	1	1	8
90	1	1	1	1	8
91	2	1	2	1	8
92	2	1	2	1	8
93	5	1	5	1	8
94	8	1	8	1	8
95	5	0	5	0	8
96	5	0	5	0	1
97	7	1	7	1	1
98	7	1	7	1	1
99	7	1	8	1	1
100	8	1	8	1	1
101	8	1	8	1	1
102	8	1	8	1	1
103	8	1	8	1	1
104	7	1	7	1	1
105	7	1	8	1	1
106	8	1	8	1	1
107	8	1	8	1	1
108	8	1	8	1	1
109	7	1	8	1	1
110	8	1	8	1	1
111	8	1	8	1	1
112	8	1	8	1	1
113	8	1	8	1	1
114	8	1	8	1	1
115	8	1	8	1	1
116	6	1	6	1	9
117	6	1	6	1	9
118	6	1	6	1	9
119	6	1	6	1	9
120	6	1	6	1	9
121	6	1	6	1	9
122	6	1	6	1	9
123	6	1	6	1	9
124	6	1	6	1	9
125	6	1	6	1	9
126	6	1	6	1	9
127	6	1	6	1	9
128	6	1	6	1	9
129	6	1	6	1	9
130	9	1	9	1	9
131	9	1	9	1	9
132	9	1	9	1	9
133	9	1	9	1	9
134	1	1	1	1	10
135	7	1	7	1	10
136	7	1	7	1	10
137	1	1	1	2	7
138	7	1	7	2	7
139	7	1	7	2	7
140	9	0	9	1	7
141	9	1	9	2	7
142	9	1	9	2	7
143	0	0	0	0	4
144	9	0	18	0	50
145	11	1	22	1	50
